episode_id,scene_id,family,expected_sample,floor,round,ceil,peak_sample,peak_minus_expected,onset_sample,onset_minus_expected,current_error,expected_error,earliest_error,early4_error,early8_error,early16_error,direct_to_peak_amp_ratio,direct_to_peak_energy_ratio
clsdoa_v1_pilot_005_ep_000744,replica.frl_apartment_0,Replica,366.2202206508112,366,366,367,358,-8.2202206508112,358,-8.2202206508112,3.1945284701301985e-06,0.0,0.0,0.01060099359680685,0.0064391572209355225,0.013812444679119072,8.852050814311951e-05,7.836983506592787e-09
clsdoa_v1_pilot_005_ep_000745,replica.frl_apartment_3,Replica,409.896055249799,409,410,410,402,-7.896055249799019,402,-7.896055249799019,3.078324659199975e-06,0.01721185111031812,0.0,0.011597682725645923,0.0,0.01826596842288194,9.944623889168724e-05,9.890475993756809e-09
clsdoa_v1_pilot_005_ep_000746,replica.office_0,Replica,265.7303464704339,265,266,266,345,79.26965352956609,258,-7.730346470433915,20.227276052976322,0.0,0.0,0.0,0.0,0.0,6.561427289852872e-05,3.751302379839672e-09
clsdoa_v1_pilot_005_ep_000747,replica.frl_apartment_4,Replica,340.0158971994834,340,340,341,332,-8.01589719948339,332,-8.01589719948339,0.006952865245762046,0.0,0.008740999936674296,0.0012947949544551876,0.0,0.012419401223889638,8.339570922544226e-05,6.953979170276625e-09
clsdoa_v1_pilot_005_ep_000748,replica.frl_apartment_2,Replica,90.51786899616965,90,91,91,83,-7.517868996169653,83,-7.517868996169653,0.0,0.022675043936300484,0.0,0.0,0.0,0.0,2.1198315153014846e-05,4.494343230909692e-10
clsdoa_v1_pilot_005_ep_000749,mp3d.QUCTc6BB5sX,MP3D,377.93494719271445,377,378,378,493,115.06505280728555,492,114.06505280728555,36.03603750979048,112.27656926414058,37.166094428215956,37.1660983473638,37.16610355551038,37.16609792665041,3.3656252895752914e-08,5.653420821286341e-16
clsdoa_v1_pilot_005_ep_000750,mp3d.82sE5b5pLXE,MP3D,268.9515039861374,268,269,269,340,71.04849601386258,306,37.048496013862575,39.21556716345151,122.40082146462582,47.10934895982134,48.77971793464012,47.75589990614228,45.59340048456176,2.7378854738913105e-08,6.75107281818306e-16
clsdoa_v1_pilot_005_ep_000751,mp3d.JF19kD82Mey,MP3D,273.28494876849055,273,273,274,266,-7.284948768490551,266,-7.284948768490551,0.0411657939029764,0.011901745117742347,0.0037348171781143888,0.0,0.0,0.0,0.00011385881953174248,1.2960430950670343e-08
clsdoa_v1_pilot_005_ep_000752,mp3d.YmJkqBEsHnH,MP3D,107.26717584487133,107,107,108,100,-7.267175844871332,100,-7.267175844871332,2.4684405560891785,0.012015407524518053,0.0,0.0,0.0,0.0,4.0479808376403525e-05,1.6382666334635587e-09
clsdoa_v1_pilot_005_ep_000753,mp3d.ZMojNkEp431,MP3D,91.88423942673242,91,92,92,85,-6.884239426732421,85,-6.884239426732421,5.263014220319208e-06,0.01668371114048884,0.011194308879432473,0.007101597739724542,0.0,0.0,3.436418774072081e-05,1.181108655323726e-09
clsdoa_v1_pilot_005_ep_000754,mp3d.JeFG25nYj2p,MP3D,231.45701026896276,231,231,232,317,85.54298973103724,285,53.54298973103724,60.121139580657925,97.5880214464269,59.27142892233558,59.228107962727464,58.94147899226015,59.04522620816922,3.078319110727534e-08,9.02514664090641e-16
clsdoa_v1_pilot_005_ep_000755,mp3d.Pm6F8kyY3z2,MP3D,187.3422913903249,187,187,188,180,-7.3422913903249025,180,-7.3422913903249025,1.652062556306761,0.009476394782459053,0.0,0.0,0.0,0.0,7.226493471534923e-05,5.222649424041492e-09
clsdoa_v1_pilot_005_ep_000756,mp3d.gTV8FGcVJC9,MP3D,95.0976562783978,95,95,96,88,-7.097656278397807,88,-7.097656278397807,4.7536104815230715e-06,0.0,0.0,0.0,0.007101597688403032,0.0,3.624194869189523e-05,1.3134512366619333e-09
clsdoa_v1_pilot_005_ep_000757,mp3d.jh4fc5c5qoQ,MP3D,121.35094771803838,121,121,122,114,-7.350947718038384,114,-7.350947718038384,8.537736462515939e-07,0.021130461003820062,0.01368740516211552,0.016193360434221322,0.0,0.0,4.638987229554914e-05,2.1521922022316176e-09
clsdoa_v1_pilot_005_ep_000758,mp3d.SN83YJsR3w2,MP3D,174.1777241475111,174,174,175,167,-7.1777241475111,167,-7.1777241475111,1.4946046690631003,0.0,0.008547755431259857,0.0,0.009433149490337535,0.01024228960942207,6.89319203956984e-05,4.7522568102920104e-09
clsdoa_v1_pilot_005_ep_000759,mp3d.PX4nDJXEHrG,MP3D,208.8379042372418,208,209,209,201,-7.837904237241787,201,-7.837904237241787,1.5403453706701187,0.00552520774704054,0.0,0.013254351056297735,0.0,0.0,5.32030790054705e-05,2.830328638125934e-09
clsdoa_v1_pilot_005_ep_000760,mp3d.UwV83HsGsw3,MP3D,170.68768472508128,170,171,171,277,106.31231527491872,163,-7.687684725081283,58.89988526913602,156.78848070330812,133.11050456454862,111.1730035347662,100.2567491438594,110.09605063514712,0.45738115906715393,0.24435853958129883
clsdoa_v1_pilot_005_ep_000761,mp3d.mJXqzFtmKg4,MP3D,108.89063173906212,108,109,109,102,-6.8906317390621155,102,-6.8906317390621155,0.0648300888992156,0.01231178743593397,0.019978420689329136,0.006130688174539142,0.0,0.0,4.071165676577948e-05,1.6574576156003218e-09
clsdoa_v1_pilot_005_ep_000762,mp3d.pRbA3pwrgk9,MP3D,134.70968904859026,134,135,135,127,-7.709689048590263,127,-7.709689048590263,0.21135891812621646,0.0,0.015378676572805571,0.0,0.013110623893453308,0.01590658534364693,3.267286592745222e-05,1.0674536810029167e-09
clsdoa_v1_pilot_005_ep_000763,mp3d.Uxmj2M2itWa,MP3D,290.63534466941854,290,291,291,283,-7.635344669418544,283,-7.635344669418544,0.18040010008103305,0.004508821388248636,0.0,0.0,0.0,0.0,7.161425310187042e-05,5.129067393028208e-09
clsdoa_v1_pilot_005_ep_000764,mp3d.Vt2qJdWjCF2,MP3D,294.8500571060239,294,295,295,322,27.149942893976117,287,-7.850057106023883,22.426655670714577,0.008169984509560822,0.006130688115089907,0.010604961021893162,0.0,0.0,5.132405931362882e-05,2.2465860283205075e-09
clsdoa_v1_pilot_005_ep_000765,mp3d.VLzqgDo317F,MP3D,250.00935585477586,250,250,251,242,-8.009355854775862,242,-8.009355854775862,0.7927531047318359,9.560323484321811,0.0,0.016574487397728502,0.0,1.1742842579483992,0.05800817906856537,0.0033649983815848827
clsdoa_v1_pilot_005_ep_000766,mp3d.VVfe2KiqLaN,MP3D,152.61481449594865,152,153,153,273,120.38518550405135,145,-7.61481449594865,122.9028917702643,40.641740257335556,66.20661385852499,104.51706461563299,134.86057888626814,66.54811687831207,0.192454993724823,0.03826682269573212
clsdoa_v1_pilot_005_ep_000767,mp3d.Vvot9Ly1tCj,MP3D,358.93061029200953,358,359,359,351,-7.930610292009533,351,-7.930610292009533,0.569339762233701,0.014956403146597642,0.006130688174539142,0.010604961056260543,0.01368740516211552,0.010604961056260543,8.75643891049549e-05,7.667357415641618e-09
clsdoa_v1_pilot_005_ep_000768,mp3d.aayBHfsNo7d,MP3D,364.3963619786948,364,364,365,356,-8.396361978694813,356,-8.396361978694813,0.08313295719896863,0.0,0.012795462538404977,0.012610603343005936,0.0,0.012232506974606911,8.793464803602546e-05,7.730058371180348e-09
clsdoa_v1_pilot_005_ep_000769,mp3d.r47D5H71a5s,MP3D,76.45359381676309,76,76,77,69,-7.453593816763089,69,-7.453593816763089,1.9090959104164224e-06,0.0,0.02342855136998832,0.010604961056260543,0.0,0.0,2.791909355437383e-05,7.792950174057012e-10
clsdoa_v1_pilot_005_ep_000770,mp3d.pa4otMbVnkk,MP3D,285.2691086586777,285,285,286,350,64.73089134132232,302,16.73089134132232,19.194742414104777,47.22042501074544,25.569741667374334,25.731063182502652,25.860246194838968,21.05152627816147,4.297774225392459e-08,9.042765985000484e-16
clsdoa_v1_pilot_005_ep_000771,mp3d.Z6MFQCViBuw,MP3D,136.23345100485147,136,136,137,129,-7.233451004851474,129,-7.233451004851474,2.9575586669421963e-06,0.013772589741762724,0.020002341353380894,0.020002341353380894,0.010868403927082071,0.0,5.31064833921846e-05,2.8197892909531674e-09
clsdoa_v1_pilot_005_ep_000773,mp3d.rqfALeAoiTq,MP3D,85.5646320150499,85,86,86,78,-7.564632015049895,78,-7.564632015049895,1.2074182697257333e-06,0.01766088644373971,0.0,0.016193360434221322,0.016193360434221322,0.0,2.0768686226801947e-05,4.3150910622458127e-10
clsdoa_v1_pilot_005_ep_000774,mp3d.X7HyMhZNoso,MP3D,270.6547741100523,270,271,271,263,-7.654774110052301,263,-7.654774110052301,1.2316824609371655,0.0,0.0,0.011510248279956654,0.0,0.0,6.78084761602804e-05,4.5980490526176254e-09
clsdoa_v1_pilot_005_ep_000775,mp3d.17DRP5sb8fy,MP3D,114.87455441500927,114,115,115,108,-6.874554415009271,108,-6.874554415009271,8.45192788808014e-06,0.005917264750467628,0.013209758022733734,0.0,0.013209758022733734,0.0,4.452291250345297e-05,1.9818540142324537e-09
clsdoa_v1_pilot_005_ep_000776,mp3d.5LpN3gDmAk7,MP3D,72.1860975562403,72,72,73,65,-7.1860975562402984,65,-7.1860975562402984,1.1000103948581645e-05,0.004344014324564873,0.0,0.0,0.0,0.0,2.691179179237224e-05,7.240013588649674e-10
clsdoa_v1_pilot_005_ep_000777,replica.frl_apartment_5,Replica,260.0454491314758,260,260,261,252,-8.045449131475777,252,-8.045449131475777,0.10162310004830902,0.0,0.0,0.0,0.019656581256896687,0.010186191016411167,6.494765693787485e-05,4.217882043633381e-09
clsdoa_v1_pilot_005_ep_000778,replica.frl_apartment_5,Replica,263.0007978584579,263,263,264,263,-0.0007978584578722803,255,-8.000797858457872,41.576356959699275,89.302340817835,132.4383001981083,44.31537490196639,122.81761237082053,111.36481268633678,1.0,1.0
clsdoa_v1_pilot_005_ep_000779,replica.office_1,Replica,174.85835173406116,174,175,175,167,-7.858351734061159,167,-7.858351734061159,3.5814583638384483,0.02952068336495897,0.005192526591709734,0.005301666863869218,0.005081042466552875,0.0,4.436612653080374e-05,1.9688990438027076e-09
clsdoa_v1_pilot_005_ep_000780,replica.apartment_0,Replica,352.8971943938293,352,353,353,397,44.102805606170705,345,-7.897194393829295,121.5128997793281,0.007682383747704091,0.017860320612865563,0.005493163054914235,0.0,0.0,0.00013473554281517863,7.150295466828993e-09
clsdoa_v1_pilot_005_ep_000781,replica.office_1,Replica,120.55717055367677,120,121,121,113,-7.5571705536767695,113,-7.5571705536767695,0.4437117399217638,0.04785518614288341,0.0036766057816068538,0.003526080404900681,0.0,0.009533853266832362,2.8176225896459073e-05,7.934704560064176e-10
clsdoa_v1_pilot_005_ep_000782,replica.apartment_0,Replica,136.10284261068784,136,136,137,249,112.89715738931216,129,-7.102842610687844,28.706674272163923,54.93921756964307,100.23241441917632,58.14839909987186,57.86175728368499,51.31305851813697,0.2399580329656601,0.570679247379303
clsdoa_v1_pilot_005_ep_000783,mp3d.V2XKFyX4ASd,MP3D,341.8253454465872,341,342,342,334,-7.825345446587221,334,-7.825345446587221,0.2450092484739646,0.011227195436136612,0.0,0.01077574755333883,0.01077574755333883,0.005504668227393278,8.320918277604505e-05,6.924342876857281e-09
clsdoa_v1_pilot_005_ep_000784,mp3d.29hnd4uzFmX,MP3D,249.39658083707442,249,249,250,326,76.60341916292558,242,-7.396580837074424,66.08009123098572,39.688555736885554,118.93377094049714,67.19980773737869,41.06301057674862,31.107787545163823,1.6641005277633667,0.18023714423179626
clsdoa_v1_pilot_005_ep_000785,mp3d.ac26ZMwG7aT,MP3D,108.8771213244524,108,109,109,102,-6.877121324452403,102,-6.877121324452403,1.8280207861926308,0.006348035918568527,0.0,0.018360413517074372,0.0,0.007101597739724542,4.1519258957123384e-05,1.723677311993299e-09
clsdoa_v1_pilot_005_ep_000786,mp3d.cV4RVeZvu5T,MP3D,118.69168747602077,118,119,119,111,-7.691687476020775,111,-7.691687476020775,8.537736462515939e-07,0.016503334571270553,0.0,0.010604961021893162,0.0,0.0,2.9063192414469086e-05,8.448093891111341e-10
clsdoa_v1_pilot_005_ep_000787,mp3d.2t7WUuJeko7,MP3D,160.4963279967383,160,160,161,268,107.5036720032617,181,20.5036720032617,26.241804610694405,59.62049470975613,40.94370869779443,40.703449047802565,40.65701652211908,40.43248229438486,9.616980989335389e-09,1.466792528730389e-16
clsdoa_v1_pilot_005_ep_000788,mp3d.5ZKStnWn8Zo,MP3D,105.32631568294299,105,105,106,98,-7.32631568294299,98,-7.32631568294299,2.2829466680348277e-05,0.014428727373775988,0.0011169310791750192,0.0011169310791750192,0.008725101512810798,0.008725101512810798,3.9879800169728696e-05,1.5904270123101583e-09
clsdoa_v1_pilot_005_ep_000789,replica.room_1,Replica,189.26714480862435,189,189,190,182,-7.2671448086243515,182,-7.2671448086243515,2.091309789151873e-06,0.010528554087649425,0.0,0.0,0.0,0.0,7.503157394239679e-05,5.6302944528852095e-09
clsdoa_v1_pilot_005_ep_000790,replica.room_2,Replica,178.54408425614213,178,179,179,171,-7.544084256142128,171,-7.544084256142128,1.504795282967496,6.239429689918359,0.007129564370870393,0.15318343996513306,0.6878885016564869,2.2263809546445565,0.11036544293165207,0.012195986695587635
clsdoa_v1_pilot_005_ep_000791,replica.office_3,Replica,137.98443535780382,137,138,138,131,-6.984435357803818,131,-6.984435357803818,0.1393733506651099,0.011927074911314343,0.0,0.0,0.0,0.018360413497223796,5.48806092410814e-05,3.0113067595038956e-09
clsdoa_v1_pilot_005_ep_000792,replica.room_1,Replica,115.31520946300941,115,115,116,108,-7.31520946300941,108,-7.31520946300941,3.078324659199975e-06,0.029509472822397416,0.0,0.0,0.016659243470795063,0.0,4.486171019379981e-05,2.011741440099968e-09
clsdoa_v1_pilot_005_ep_000793,replica.room_2,Replica,92.70012303356559,92,93,93,85,-7.700123033565589,85,-7.700123033565589,1.4787793334710982e-06,0.02541402789144968,0.015428799251376236,0.0,0.015459540677115701,0.015367131862038932,2.2566286133951508e-05,5.094678567907351e-10
clsdoa_v1_pilot_005_ep_000794,replica.office_3,Replica,298.86161160369,298,299,299,291,-7.861611603689994,291,-7.861611603689994,1.2074182697257333e-06,0.017154382840302677,0.016193360411714274,0.0,0.0,0.007101597637081522,7.434812869178131e-05,5.529410262994361e-09
clsdoa_v1_pilot_005_ep_000795,mp3d.8WUmhLawc2A,MP3D,164.59467548109834,164,165,165,157,-7.594675481098335,157,-7.594675481098335,0.08186884332415076,10.670066556136662,0.019779606425651786,0.019536230246269493,0.6625568654129991,1.564270250867244,0.025903191417455673,0.0006709567969664931
clsdoa_v1_pilot_005_ep_000796,mp3d.oLBMNvg9in8,MP3D,366.31421603243314,366,366,367,358,-8.314216032433137,358,-8.314216032433137,3.8299300937323495,0.0,0.010604961021893162,0.010604961021893162,0.010604961021893162,0.010604961021893162,8.870016608852893e-05,7.867509310699461e-09
clsdoa_v1_pilot_005_ep_000797,mp3d.PuKPg4mmafe,MP3D,229.8966753778513,229,230,230,222,-7.896675377851295,222,-7.896675377851295,0.09923675162578133,0.0,0.011074511473488646,0.0,0.016493422210838275,0.0,5.7442026445642114e-05,3.2994837972921687e-09
clsdoa_v1_pilot_005_ep_000798,mp3d.q9vSo1VnCiC,MP3D,106.33209976503564,106,106,107,99,-7.332099765035636,99,-7.332099765035636,7.294645231227028e-06,0.019862542314636272,0.0,0.0140340798190779,0.0,0.0,4.06944309361279e-05,1.6558434623448193e-09
clsdoa_v1_pilot_005_ep_000799,mp3d.VFuaQ6m2Qom,MP3D,183.91263732921615,183,184,184,260,76.08736267078385,238,54.08736267078385,25.118285637779657,11.92754378598498,29.52140062319524,29.521404189734675,29.521397974482507,27.53629936343259,4.822455679232007e-08,2.761348160356227e-15
clsdoa_v1_pilot_005_ep_000800,mp3d.7y3sRwLe3Va,MP3D,74.81974502542887,74,75,75,68,-6.8197450254288725,68,-6.8197450254288725,1.344524082641768e-05,0.020642468759551495,0.0,0.012200977351189692,0.0,0.008274452605846017,2.8530719646369107e-05,8.140420004743021e-10
clsdoa_v1_pilot_005_ep_000801,replica.apartment_2,Replica,224.48638936584544,224,224,225,217,-7.48638936584544,217,-7.48638936584544,0.14306218713225163,0.010810229943407634,0.0,0.020074762817267174,0.0,0.0004846908406899264,9.116811270359904e-05,8.31178592619608e-09
clsdoa_v1_pilot_005_ep_000802,replica.room_0,Replica,155.56153288126754,155,156,156,148,-7.561532881267539,148,-7.561532881267539,1.099670342181542,0.024857179745640452,0.0,0.021066677406798247,0.002644047248081816,0.021087711982048934,4.048183836857788e-05,1.6384734680130464e-09
clsdoa_v1_pilot_005_ep_000803,replica.office_2,Replica,107.38944077682952,107,107,108,100,-7.389440776829517,100,-7.389440776829517,8.537736462515939e-07,0.0,0.0,0.0,0.010604961021893162,0.006130688115089907,4.028806870337576e-05,1.6233414612543129e-09
clsdoa_v1_pilot_005_ep_000804,replica.office_4,Replica,289.8622632046783,289,290,290,282,-7.8622632046783,282,-7.8622632046783,0.6656614043108781,0.012337659836401324,0.016193360434221322,0.0,0.0,0.020297404918832973,7.150154851842672e-05,5.110887713044576e-09
clsdoa_v1_pilot_005_ep_000805,replica.frl_apartment_1,Replica,193.81863356162987,193,194,194,186,-7.818633561629866,186,-7.818633561629866,1.740641139681522,0.01875366286048951,0.0,0.0,0.016037112617937544,0.0,4.9377718823961914e-05,2.4379320784362335e-09
clsdoa_v1_pilot_005_ep_000806,replica.apartment_1,Replica,91.72401339936037,91,92,92,84,-7.7240133993603735,84,-7.7240133993603735,1.2074182697257333e-06,0.009502840816277645,0.016193360411714274,0.016193360411714274,0.0,0.018360413497223796,2.1367764929891564e-05,4.5674491966352093e-10
clsdoa_v1_pilot_005_ep_000807,replica.hotel_0,Replica,186.89956470525013,186,187,187,179,-7.899564705250128,179,-7.899564705250128,6.2155659652833185e-06,0.010721686541853888,0.0,0.006491803662185701,0.006491803662185701,0.0,4.6861990995239466e-05,2.196005599586215e-09
clsdoa_v1_pilot_005_ep_000808,replica.office_0,Replica,93.82700672971991,93,94,94,87,-6.827006729719912,87,-6.827006729719912,7.68396281626435e-06,0.0,0.015960106579988136,0.0132300951018215,0.0,0.013620454163772142,3.493561962386593e-05,1.220758938380584e-09
clsdoa_v1_pilot_005_ep_000809,replica.frl_apartment_0,Replica,389.71076135047497,389,390,390,382,-7.710761350474968,382,-7.710761350474968,0.18412106204555811,0.0033561919141287836,0.0,0.0,0.0,0.013687405188743266,9.295291238231584e-05,8.640201443199658e-09
clsdoa_v1_pilot_005_ep_000810,replica.frl_apartment_3,Replica,281.2866274300302,281,281,282,399,117.7133725699698,273,-8.286627430030194,63.31402416460919,83.15125261213126,73.03214797611486,94.36859212784103,103.85137994114693,86.74414963009208,1.0390205383300781,0.18471193313598633
clsdoa_v1_pilot_005_ep_000811,replica.frl_apartment_2,Replica,90.51786899616965,90,91,91,83,-7.517868996169653,83,-7.517868996169653,2.831646840510158e-06,0.0,0.01803751667685183,0.0,0.0,0.01802214497508813,2.1201460185693577e-05,4.495010752503248e-10
clsdoa_v1_pilot_005_ep_000812,replica.frl_apartment_4,Replica,110.65649625037013,110,111,111,103,-7.656496250370125,103,-7.656496250370125,0.0,0.018452872429813954,0.013687405135487777,0.013687405135487777,0.013687405135487777,0.013687405135487777,2.7388037779019214e-05,7.501302357049155e-10
clsdoa_v1_pilot_005_ep_000813,replica.room_0,Replica,155.56153288126754,155,156,156,148,-7.561532881267539,148,-7.561532881267539,1.8503147616367877,0.004461354466211856,0.014373780394597203,0.011474412933348846,0.011486295450081582,0.0,4.048703340231441e-05,1.6370667044185438e-09
clsdoa_v1_pilot_005_ep_000814,replica.apartment_2,Replica,157.89396374404123,157,158,158,150,-7.89396374404123,150,-7.89396374404123,7.944355211839346,21.74633234338669,0.007627212140669157,0.007627212140669157,0.011524587011650185,9.880019856329048,0.34176021814346313,0.12753652036190033
clsdoa_v1_pilot_005_ep_000815,replica.office_2,Replica,340.05548955141177,340,340,341,332,-8.055489551411767,332,-8.055489551411767,0.5142589565120556,0.0048985585690259565,0.014702498326397116,0.0,0.0,0.005654147221528742,8.227533544413745e-05,6.771602834021451e-09
clsdoa_v1_pilot_005_ep_000816,replica.frl_apartment_1,Replica,247.21384082525907,247,247,248,240,-7.213840825259069,240,-7.213840825259069,1.2074182697257333e-06,0.0,0.00948878784731441,0.0040844833741347526,0.009635466064767123,0.012891714303210237,0.00010123314859811217,1.0249637583115145e-08
clsdoa_v1_pilot_005_ep_000817,replica.hotel_0,Replica,186.89956470525013,186,187,187,179,-7.899564705250128,179,-7.899564705250128,6.2155659652833185e-06,0.010721686541853888,0.0,0.006491803662185701,0.006491803662185701,0.0,4.6861990995239466e-05,2.196005599586215e-09
clsdoa_v1_pilot_005_ep_000818,replica.office_0,Replica,265.7303464704339,265,266,266,349,83.26965352956609,258,-7.730346470433915,16.80435959443748,0.009176179712982372,0.0,0.0,0.007790598963084267,0.0,5.163747846381739e-05,3.269337023326102e-09
clsdoa_v1_pilot_005_ep_000819,replica.office_4,Replica,315.1033245251514,315,315,316,307,-8.103324525151379,307,-8.103324525151379,2.831646840510158e-06,0.0,0.01468307291410616,0.012818238022186585,0.0,0.0,7.751109660603106e-05,6.007092157034322e-09
clsdoa_v1_pilot_005_ep_000821,replica.frl_apartment_0,Replica,365.74840773388974,365,366,366,358,-7.748407733889735,358,-7.748407733889735,8.537736462515939e-07,0.0,0.0,0.0,0.0,0.014316035498551531,8.905662252800539e-05,7.930262668764954e-09
clsdoa_v1_pilot_005_ep_000822,replica.room_0,Replica,155.56153288126754,155,156,156,148,-7.561532881267539,148,-7.561532881267539,2.7557338802872664,0.013751040667659193,0.0,0.011510023619082647,0.01444006152807757,0.0,4.049388735438697e-05,1.6393664203917524e-09
clsdoa_v1_pilot_005_ep_000823,replica.frl_apartment_2,Replica,90.51786899616965,90,91,91,83,-7.517868996169653,83,-7.517868996169653,2.831646840510158e-06,0.018188819184010274,0.01802983248436681,0.0,0.0,0.006247454575590623,2.1199135517235845e-05,4.4936068754886094e-10
clsdoa_v1_pilot_005_ep_000824,replica.frl_apartment_3,Replica,77.80909498252397,77,78,78,71,-6.809094982523973,71,-6.809094982523973,18.231733455800274,0.007693891392080252,0.01368740516211552,0.0,0.019978420689329136,0.019978420689329136,2.9657499908353202e-05,8.801612771947021e-10
clsdoa_v1_pilot_005_ep_000825,replica.frl_apartment_4,Replica,94.96559381373011,94,95,95,88,-6.965593813730109,88,-6.965593813730109,4.7536104815230715e-06,0.0,0.01716535327039827,0.002511669731974067,0.007085266316534129,0.01716535327039827,3.681785165099427e-05,1.3558901779120447e-09
clsdoa_v1_pilot_005_ep_000826,replica.office_2,Replica,132.84599930406944,132,133,133,125,-7.845999304069437,125,-7.845999304069437,96.8882799915047,0.014426864480014458,0.021771935056987143,0.010604961056260543,0.006130688174539142,0.0,3.3256630558753386e-05,1.105404101586771e-09
clsdoa_v1_pilot_005_ep_000827,replica.apartment_2,Replica,157.89396374404123,157,158,158,150,-7.89396374404123,150,-7.89396374404123,7.497050020245089,21.201338328315106,0.0,0.26027560484316115,1.7834408764450649,10.43024526442085,0.3060080111026764,0.10279101133346558
clsdoa_v1_pilot_005_ep_000828,replica.office_4,Replica,113.96657071683649,113,114,114,107,-6.966570716836486,107,-6.966570716836486,7.091976543484069e-06,0.019603069746986584,0.015791693016333177,0.0,0.0,0.0,4.3003226892324165e-05,1.8495608378188422e-09
clsdoa_v1_pilot_005_ep_000829,mp3d.XcA2TqTSSAj,MP3D,239.92839686480528,239,240,240,232,-7.928396864805279,232,-7.928396864805279,13.464525678047194,0.015531959522707828,0.0,0.0036417400387487907,0.0035492504171779665,0.0030990745013384155,6.0776026657549664e-05,3.692375294406247e-09
clsdoa_v1_pilot_005_ep_000830,mp3d.e9zR4mvMWw7,MP3D,239.24819354130815,239,239,240,232,-7.248193541308154,232,-7.248193541308154,0.11003778598329081,0.0,0.002129626395154709,0.009111581363488424,0.00952332211767008,0.004458789852824501,9.698207577457651e-05,9.404304890381354e-09
clsdoa_v1_pilot_005_ep_000831,mp3d.gYvKGZ5eRqb,MP3D,148.30586485399047,148,148,149,141,-7.305864853990471,141,-7.305864853990471,0.974222451062152,0.020538367320854928,0.020395253570005812,0.01826781809167451,0.0,0.0073208397916877796,5.706544834538363e-05,3.256835245935008e-09
clsdoa_v1_pilot_005_ep_000833,mp3d.p5wJjkQkbXX,MP3D,110.7191226950161,110,111,111,103,-7.719122695016097,103,-7.719122695016097,2.091309789151873e-06,0.0,0.012990493139599261,0.014065881731368563,0.010145816830455984,0.0,2.624387343530543e-05,6.892355020049479e-10
clsdoa_v1_pilot_005_ep_000834,mp3d.gZ6f7yhEvPG,MP3D,253.07704684319083,253,253,254,245,-8.077046843190828,245,-8.077046843190828,2.9575586669421963e-06,0.0,0.0,0.014942255576012005,0.0,0.0048032160347035715,6.235852924874052e-05,3.888360300408067e-09
clsdoa_v1_pilot_005_ep_000835,mp3d.s8pcmisQ38h,MP3D,378.8614070193604,378,379,379,481,102.1385929806396,371,-7.861407019360399,56.024888128381455,136.62360923691767,15.062966414256856,147.60224433480536,155.72026661169465,151.5674755913142,0.3406253755092621,0.11947570741176605
clsdoa_v1_pilot_005_ep_000836,mp3d.i5noydFURQK,MP3D,221.49582287454714,221,221,222,311,89.50417712545286,250,28.504177125452856,34.639225340262946,131.904139202599,45.14000553376051,37.41962552654286,35.9891049405946,31.97398685612257,1.5995318847217277e-08,1.3833204758031319e-16
clsdoa_v1_pilot_005_ep_000837,mp3d.8194nk5LbLH,MP3D,113.13394579299406,113,113,114,106,-7.133945792994055,106,-7.133945792994055,2.4148365394514667e-06,0.0,0.010604961021893162,0.010604961021893162,0.01368740516211552,0.006130688115089907,4.235330197843723e-05,1.7937994423178338e-09
clsdoa_v1_pilot_005_ep_000839,mp3d.jtcxE69GiFV,MP3D,186.27220029735037,186,186,187,179,-7.272200297350366,179,-7.272200297350366,0.6595013216824038,0.0,0.010009352621208223,0.004829015294435628,0.0,0.0,7.40282193874009e-05,5.479991127543826e-09
clsdoa_v1_pilot_005_ep_000840,mp3d.x8F5xyUWy9e,MP3D,112.16732089063285,112,112,113,105,-7.167320890632851,105,-7.167320890632851,3.306651113363206e-06,0.0,0.0,0.0,0.015436326240954099,0.015436326240954099,4.2043746361741796e-05,1.7680662489638621e-09
clsdoa_v1_pilot_005_ep_000841,mp3d.EDJbREhghzL,MP3D,78.22361619537402,78,78,79,71,-7.223616195374021,71,-7.223616195374021,16.124353709494926,43.308624310049424,0.020297404918832973,0.0,0.022065006443999897,5.006898020438989,0.03846811503171921,0.001523318700492382
clsdoa_v1_pilot_005_ep_000842,mp3d.EU6Fwq7SyZv,MP3D,125.54544212978944,125,126,126,118,-7.545442129789436,118,-7.545442129789436,9.234973977599935e-06,0.0,0.0,0.00998087397335452,0.015791693016333177,0.00998087397335452,3.064281554543413e-05,9.391487587606662e-10
clsdoa_v1_pilot_005_ep_000843,mp3d.JmbYfDe2QKZ,MP3D,74.38478999489965,74,74,75,67,-7.3847899948996485,67,-7.3847899948996485,1.2074182697257333e-06,0.01190350350195443,0.010604961021893162,0.0,0.0,0.018360413497223796,2.6824267479241826e-05,7.195695705952687e-10
clsdoa_v1_pilot_005_ep_000844,mp3d.RPmz2sHmrrY,MP3D,109.60556741989706,109,110,110,102,-7.605567419897056,102,-7.605567419897056,3.6222548091772e-06,0.019812231601833014,0.0,0.0,0.007101597688403032,0.014148936819882076,2.6751939003588632e-05,7.15499992587354e-10
clsdoa_v1_pilot_005_ep_000845,mp3d.S9hNv5qa7GM,MP3D,139.40737182143494,139,139,140,132,-7.4073718214349356,132,-7.4073718214349356,2.561320938754782e-06,0.019964078759181648,0.0,0.0,0.0,0.010604961021893162,5.522905848920345e-05,3.0489366587005406e-09
